Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas
ELEC,80 Church St,80 Church St,,Hoosick Falls,NY,12090,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.89994,-73.35134,2022-07-12,223141,2023-02-14 15:54:11 UTC,LG,,,2021-11-06,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Alexander Apartments South,225 Patroon Creek Blvd,,Albany,NY,12206,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,8,,,LIVINGSTON,https://www.solution.energy,GPS,42.68275,-73.80563,2022-07-12,223143,2023-02-14 15:54:11 UTC,P,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,War Cannon,2849 New York 9N,,Crown Point,NY,12928,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,10,,,LIVINGSTON,https://www.solution.energy,GPS,43.95574,-73.4327,2022-07-12,223218,2023-02-14 15:54:11 UTC,P,,,2022-01-06,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Coveleigh Club,459 Stuyvesant Ave,,Rye,NY,10580,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.94657,-73.69086,2022-07-12,223219,2023-02-14 15:54:11 UTC,P,,,2021-12-29,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Russell Sage Jr. College,140 New Scotland Ave,,Albany,NY,12208,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.65143,-73.78238,2022-07-12,223220,2023-02-14 15:54:11 UTC,P,,,2021-11-23,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Ticonderoga Country Club,609 New York 9N,,Ticonderoga,NY,12883,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.83323,-73.46278,2022-07-12,223221,2023-02-14 15:54:11 UTC,P,,,2021-12-04,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,New Age Hotrods,26 Garden St,,New York Mills,NY,13417,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.10403,-75.29497,2022-07-12,223222,2023-02-14 15:54:11 UTC,P,,,2021-11-23,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Sugar Creek Glen Campground,11288 Poags Hole Rd,,Dansville,NY,14437,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.48636,-77.73296,2022-07-12,223223,2023-02-14 15:54:11 UTC,P,,,2022-05-11,,,,,J1772,US,,,,Public,,public,,,CAMPGROUND,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Nemer Volkswagen,550 Troy Schenectady Rd,,Latham,NY,12110,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,8,,,LIVINGSTON,https://www.solution.energy,GPS,42.74999,-73.76434,2022-07-12,223224,2023-02-14 15:54:11 UTC,P,,,2021-12-03,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,117 South Main,117 S. Main St,,Syracuse,NY,13212,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,2,,,LIVINGSTON,https://www.solution.energy,GPS,43.13471,-76.12919,2022-07-12,223225,2023-02-14 15:54:11 UTC,P,,,2022-01-26,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Gauthier's Saranac Lake Inn,488 Lake Flower Ave,,Saranac Lake,NY,12983,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,44.31472,-74.11963,2022-07-12,223226,2023-02-14 15:54:11 UTC,P,,,2021-12-11,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Adelphi Hotel,39 Washington St,,Saratoga Springs,NY,12866,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.0805,-73.78765,2022-07-12,223227,2023-02-14 15:54:11 UTC,P,,,2021-12-20,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Wellington Gardens,24 W. Campbell Rd,,Schenectady,NY,12306,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,10,,,LIVINGSTON,https://www.solution.energy,GPS,42.80202,-73.98611,2022-07-12,223228,2023-02-14 15:54:11 UTC,P,,,2022-05-11,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,North Utica Shopping Center,50 Auert Ave.,,Utica,NY,13502,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,10,,,LIVINGSTON,https://www.solution.energy,GPS,43.11457,-75.20804,2022-07-12,223229,2023-02-14 15:54:11 UTC,P,,,2022-06-24,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Country Glenn Apartments Building 2159,2155 Bedell Rd,,Grand Island,NY,14072,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,24,,,LIVINGSTON,https://www.solution.energy,GPS,43.03852,-78.97354,2022-07-12,223230,2023-02-14 15:54:11 UTC,P,,,2021-12-22,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Quaker Ridge Golf Club,146 Griffen Ave,,Scarsdale,NY,10583,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.96636,-73.7648,2022-07-12,223231,2023-02-14 15:54:11 UTC,P,,,2022-02-08,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Bridge Street on the Hudson,One Bridge St,,Irvington,NY,10533,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.04059,-73.87393,2022-07-12,223232,2023-02-14 15:54:11 UTC,P,,,2021-12-14,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Wellington Manor Building 4380,4399 Plantation Blvd,,Liverpool,NY,13090,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.12647,-76.21144,2022-07-12,223233,2023-02-14 15:54:11 UTC,P,,,2022-03-31,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Mohawk Honda Dealership Inside,175 Freemans Bridge Rd,,Scotia,NY,12302,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,8,,,LIVINGSTON,https://www.solution.energy,GPS,42.84654,-73.94318,2022-07-12,223234,2023-02-14 15:54:11 UTC,P,,,2021-12-18,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Mohawk Honda Collision Center Inside,25 Saratoga Rd,,Schenectady,NY,12302,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,8,,,LIVINGSTON,https://www.solution.energy,GPS,42.85144,-73.94279,2022-07-12,223235,2023-02-14 15:54:11 UTC,P,,,2021-12-29,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Wellington Manor Building 4399,4399 Plantation Blvd,,Liverpool,NY,13090,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.12717,-76.20936,2022-07-12,223236,2023-02-14 15:54:11 UTC,P,,,2022-01-21,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,32 Burling Lane,32 Burling Lane,,New Rochelle,NY,10801,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.9129,-73.78588,2022-07-12,223237,2023-02-14 15:54:11 UTC,P,,,2022-03-23,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Wellington Manor Building 4379,4399 Plantation Blvd,,Liverpool,NY,13090,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.12714,-76.21114,2022-07-12,223238,2023-02-14 15:54:11 UTC,P,,,2022-03-03,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,35 N. Main St.,35 N. Main St,,Gloversville,NY,12078,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.05166,-74.34514,2022-07-12,223239,2023-02-14 15:54:11 UTC,P,,,2022-03-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,301 E. 79th St.,301 E. 79th St.,,New York,NY,10075,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.76939,-73.96546,2022-07-12,223240,2023-02-14 15:54:11 UTC,P,,,2022-01-14,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,550 W. 45th St.,550 W. 45th St,,New York,NY,10036,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.7624,-73.99635,2022-07-12,223241,2023-02-14 15:54:11 UTC,P,,,2022-01-19,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Residence of Vista Square,1410 Curry Rd,,Rotterdam,NY,12306,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.78315,-73.96424,2022-07-12,223242,2023-02-14 15:54:11 UTC,P,,,2021-12-27,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,The Kensington at Halfmoon,1 Kensington Ct,,Clifton Park,NY,12065,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.83172,-73.73892,2022-07-12,223243,2023-02-14 15:54:11 UTC,P,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Castle Apartments,201 Willett Ave,,Port Chester,NY,10573,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,10,,,LIVINGSTON,https://www.solution.energy,GPS,41.0041,-73.6632,2022-07-12,223244,2023-02-14 15:54:11 UTC,P,,,2022-01-06,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Scarsdale Golf Club,1 Club Way,,Hartsdale,NY,10530,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.01102,-73.7989,2022-07-12,223245,2023-02-14 15:54:11 UTC,P,,,2022-01-06,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Scarsdale Commons,70 Garth Rd,,Scarsdale,NY,10583,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,40.98662,-73.80953,2022-07-12,223246,2023-02-14 15:54:11 UTC,P,,,2022-01-14,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Jeff Blatnik Park,2555 River Rd,,Niskayuna,NY,12309,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.813257642862,-73.8654404061674,2022-07-12,223247,2023-02-14 15:54:11 UTC,LG,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Phyllis Bornt Library,948 State St.,,Schenectady,NY,12303,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.80421,-73.9312,2022-07-12,223248,2023-02-14 15:54:11 UTC,LG,,,2022-03-11,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Woodlawn Branch Library,2 Sanford St,,Schenectady,NY,12304,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.77992,-73.90469,2022-07-12,223249,2023-02-14 15:54:11 UTC,LG,,,2022-03-03,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Quaker Street Branch Library,133 Bull St,,Delanson,NY,12053,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.73194,-74.19334,2022-07-12,223250,2023-02-14 15:54:11 UTC,LG,,,2022-02-01,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Glenville Branch Library,20 Glenridge Rd,,Schenectady,NY,12302,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.86776,-73.9276,2022-07-12,223251,2023-02-14 15:54:11 UTC,LG,,,2022-03-14,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Niskayuna Branch Library,2400 Nott St E,,Niskayuna,NY,12309,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.81807,-73.88548,2022-07-12,223252,2023-02-14 15:54:11 UTC,LG,,,2022-03-21,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Rotterdam Branch Library,1110 North Westcott Rd,,Schenectady,NY,12306,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.78721,-73.97983,2022-07-12,223253,2023-02-14 15:54:11 UTC,LG,,,2022-03-01,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Brockport Landing,18 N Main St,,Brockport,NY,14420,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,8,,,LIVINGSTON,https://www.solution.energy,GPS,43.21727,-77.93588,2022-07-12,223254,2023-02-14 15:54:11 UTC,P,,,2022-01-25,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Clyde's Stop & Shop,41 W State St,,Johnstown,NY,12095,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.00974,-74.37671,2022-07-12,223255,2023-02-14 15:54:11 UTC,P,,,2022-04-25,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,435 E. 55th St.,435 E 55th St,,New York,NY,10022,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.75657,-73.96226,2022-07-12,223256,2023-02-14 15:54:11 UTC,P,,,2022-02-07,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,420 E. 53rd St.,420 E 53rd,,New York,NY,10022,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,40.75527,-73.96386,2022-07-12,223257,2023-02-14 15:54:11 UTC,P,,,2022-02-02,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,449 East 49th Street,449 East 49th Street,,New York,NY,10022,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,40.75267,-73.96482,2022-07-12,223258,2023-02-14 15:54:11 UTC,P,,,2022-02-08,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Hyatt Place Malta,20 State Farm Place,,Ballston Spa,NY,12020,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.96933,-73.80448,2022-07-12,223259,2023-02-14 15:54:11 UTC,P,,,2022-04-04,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Blue Hill Plaza,501 Veterans Memorial Dr,,Pearl River,NY,10965,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.04903,-74.00684,2022-07-12,223260,2023-02-14 15:54:11 UTC,P,,,2022-01-31,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Manlius Academy North,4719 Kehoe Ln,,Manlius,NY,13104,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,16,,,LIVINGSTON,https://www.solution.energy,GPS,43.00042,-75.96485,2022-07-12,223261,2023-02-14 15:54:11 UTC,P,,,2022-03-31,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Breitbeck Park,91 Lake St,,Oswego,NY,13126,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.46144,-76.52383,2022-07-12,223262,2023-02-14 15:54:11 UTC,LG,,,2022-04-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Sharon Chevrolet,3687 NY-31,,Liverpool,NY,13090,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,7,,,LIVINGSTON,https://www.solution.energy,GPS,43.18218,-76.25699,2022-07-12,223263,2023-02-14 15:54:11 UTC,P,,,2022-02-09,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,337 E 64th St.,337 East 64th St,,New York,NY,10065,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.76327,-73.96024,2022-07-12,223264,2023-02-14 15:54:11 UTC,P,,,2022-02-08,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,4 W 21st St.,4 W 21st St,,New York,NY,10010,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.74057,-73.99147,2022-07-12,223265,2023-02-14 15:54:11 UTC,P,,,2022-02-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,210 W 76th St.,210 W 76th St,,New York,NY,10023,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.78126,-73.98044,2022-07-12,223266,2023-02-14 15:54:11 UTC,P,,,2022-03-18,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,142 E 31st St.,142 E 31st St,,New York,NY,10016,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.74415,-73.98046,2022-07-12,223267,2023-02-14 15:54:11 UTC,P,,,2022-02-10,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,44 W 62nd St.,44 W 62nd St,,New York,NY,10023,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.7708,-73.98323,2022-07-12,223268,2023-02-14 15:54:11 UTC,P,,,2022-02-09,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,333 E 75th St.,333 E 75th St,,New York,NY,10021,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.7702,-73.95525,2022-07-12,223269,2023-02-14 15:54:11 UTC,P,,,2022-03-18,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Mechanicville Public Library,190 N Main St,,Mechanicville,NY,12118,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,2,,,LIVINGSTON,https://www.solution.energy,GPS,42.90891,-73.68328,2022-07-12,223270,2023-02-14 15:54:11 UTC,LG,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,The Residences at Lexington Hills,1000 Cherry Hill Rd,,Cohoes,NY,12047,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.76477,-73.72194,2022-07-12,223271,2023-02-14 15:54:11 UTC,P,,,2022-03-01,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,The Paddocks of Saratoga,1 Ascot Cir,,Saratoga,NY,12866,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.11577,-73.74304,2022-07-12,223272,2023-02-14 15:54:11 UTC,P,,,2022-02-22,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,225 W 49th St,225 W 49th St,,New York,NY,10019,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.76154,-73.98518,2022-07-12,223273,2023-02-14 15:54:11 UTC,P,,,2022-02-17,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Deer Valley Building 3,11 Farnsworth Dr,,Guilderland,NY,12084,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.67788,-73.86814,2022-07-12,223274,2023-02-14 15:54:11 UTC,P,,,2022-04-11,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Deer Valley Building 8,11 Farnsworth Dr,,Guilderland,NY,12084,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.67792,-73.86813,2022-07-12,223275,2023-02-14 15:54:11 UTC,P,,,2022-04-11,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Deer Valley Building 20,11 Farnsworth Dr,,Guilderland,NY,12084,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.68017,-73.86837,2022-07-12,223276,2023-02-14 15:54:11 UTC,P,,,2022-04-11,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,St. Mary's of the Assumption,47 Syracuse St,,Baldwinsville,NY,13027,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,43.15318,-76.32983,2022-07-12,223277,2023-02-14 15:54:11 UTC,P,,,2022-03-16,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,11 East 86th Street,11 East 86th St,,New York,NY,10028,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,2,,,LIVINGSTON,https://www.solution.energy,GPS,40.78147,-73.95986,2022-07-12,223278,2023-02-14 15:54:11 UTC,P,,,2022-03-16,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,
ELEC,Stablegate Farm & Vineyard,10 Linda Way,,Castleton-On-Hudson,NY,12033,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.56123,-73.65309,2022-07-12,223279,2023-02-14 15:54:11 UTC,P,,,2022-03-23,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,false,,,,,,,
